Date,Close,High,Low,Open,Volume
2019-09-03,264.6811218261719,265.4458297456553,263.3428760214998,264.5263743925108,69101400
2019-09-04,267.6853942871094,267.70359169851827,266.11044305755405,266.8660662567893,46887300
2019-09-05,271.12652587890625,272.04598111360656,267.6489041974324,270.18884545508485,83258100
2019-09-06,271.3360290527344,271.98241237932774,270.76251873678547,271.4452968952295,49584300
2019-09-09,271.4725341796875,272.4192996358143,270.5257409412538,272.3282847982572,51260300
2019-09-10,271.4087219238281,271.4724545172616,269.4423185974862,270.7077189606574,57947100
2019-09-11,273.3387145996094,273.42064460233274,271.06278858295985,271.7182563870469,68821100
2019-09-12,274.2854919433594,275.35060970025864,273.4843615860651,274.24906935012825,72908700
2019-09-13,274.10333251953125,275.08654779438217,273.73007744132775,274.7314901167163,62104800
2019-09-16,273.2568664550781,274.14903972249664,272.6105110517682,272.9655411699241,58191200
2019-09-17,273.94873046875,274.03974530200577,272.88358465306237,273.0565572879373,41475500
2019-09-18,274.1125183105469,274.2217583075262,271.508844659246,273.557177949504,73375800
2019-09-19,274.0943908691406,275.5054820861365,273.75755816423504,274.504068786209,76560500
2019-09-20,272.79937744140625,274.9852246683,272.0037018100629,274.70168079504276,89565000
2019-09-23,272.73529052734375,273.45781229452876,271.87558814882044,272.1316679268528,43476800
2019-09-24,270.59521484375,274.2260775570191,269.6257678844937,273.8328171304653,94869400
2019-09-25,272.19573974609375,272.6438724539165,269.1867809249522,270.6775422721264,71854000
2019-09-26,271.628662109375,272.41518288539714,270.2110826127758,272.20484858560644,56179700
2019-09-27,270.1653137207031,272.49749554567586,268.60139907118963,272.38772315589597,84746600
2019-09-30,271.4183044433594,272.1316715423988,270.64093833191345,270.6866558994328,51662400
2019-10-01,268.1898193359375,272.963899375958,267.9703303857845,272.30540461490006,88242400
2019-10-02,263.452392578125,266.60768653795793,262.1537121008935,266.59853185933054,122539500
2019-10-03,265.61083984375,265.638275972787,260.48921510883815,263.2237849750935,85278800
2019-10-04,269.2050476074219,269.4611273870979,266.2143707080378,266.269270863528,65091200
2019-10-07,268.0435791015625,270.03737344455624,267.7600631368935,268.40027668262866,59610500
2019-10-08,263.88214111328125,266.9185347116355,263.84555032361817,266.17773170687843,95708100
2019-10-09,266.3880615234375,267.3300719898008,265.2814343722171,265.9124929080968,62359400
2019-10-10,268.1898193359375,269.0769577236045,266.14118137291223,266.305798085527,55296300
2019-10-11,270.9701843261719,273.22003021779375,270.8421583848394,270.9610296480038,98720400
2019-10-14,270.6684265136719,271.3269214940989,270.32088361975093,270.6501171546603,40394800
2019-10-15,273.3480529785156,274.0980108272891,271.6012121939535,271.7201113541982,46754500
2019-10-16,272.9090881347656,273.6041738464034,272.4701101363462,272.8816520098644,48928200
2019-10-17,273.7138977050781,274.59188154631295,273.0188120458572,274.07972197970906,45736600
2019-10-18,272.5158386230469,273.82367381339776,271.65613612756715,273.1743335576567,64304000
2019-10-21,274.36334228515625,274.5645498993562,273.40304971001916,273.8420557529864,39048600
2019-10-22,273.4669494628906,275.1954808762855,273.37548642432034,274.90281031710094,48594700
2019-10-23,274.26263427734375,274.31750652024823,273.000516869337,273.21087907420537,34352200
2019-10-24,274.7107849121094,275.35099833544615,273.87851862601303,275.2046630412376,35453100
2019-10-25,275.8357238769531,276.38447425674264,274.0797282437474,274.134600490666,45205400
2019-10-28,277.3904724121094,277.8935052018834,277.0338028221121,277.0612389444196,42147000
2019-10-29,277.3081970214844,278.2410811120785,276.9880902827629,277.11614414249385,44284900
2019-10-30,278.15875244140625,278.5337034933062,276.19239458012487,277.50938433261484,49643900
2019-10-31,277.4179992675781,278.149675952753,275.9547017184517,278.149675952753,69053800
2019-11-01,279.9879455566406,280.033663132869,278.7075184949491,278.8721631727091,71141500
2019-11-04,281.1128234863281,281.68901001797076,280.7378445068368,281.5518293939142,60606900
2019-11-05,280.8018493652344,281.61583418833646,280.5091787831795,281.31400892852895,42933200
2019-11-06,280.8659362792969,281.1402975644482,279.91477063975765,280.80190934255864,46487100
2019-11-07,281.8536071777344,283.19803302125996,281.37803841052244,282.2103046860957,54272300
2019-11-08,282.5487365722656,282.60360882656784,280.8018953820259,281.50610791930904,49032100
2019-11-11,282.009033203125,282.18280457898555,281.0212771813287,281.15848567534255,35797300
2019-11-12,282.6036071777344,283.5090272790454,281.826213032179,282.37496348260674,46484600
2019-11-13,282.6950378417969,283.09745293195436,281.3780480759368,281.6066917448625,53917700
2019-11-14,283.1065979003906,283.18893418782886,281.7713266029895,282.41154008138227,51219900
2019-11-15,285.15521240234375,285.20092996650834,283.75591442957733,284.4509721221235,62023600
2019-11-18,285.36553955078125,285.6033378639297,284.4601196824085,284.917406955017,49228000
2019-11-19,285.2832946777344,285.9783804181752,284.63395442109464,285.96922573929373,67804700
2019-11-20,284.2223815917969,285.21013793985827,282.65846660307335,284.68882364008175,79406200
2019-11-21,283.7651062011719,284.441910515816,282.96030384178533,284.33216600820003,54664700
2019-11-22,284.3961181640625,284.6521979431688,283.38095372529915,284.5150173312552,44850200
2019-11-25,286.60028076171875,286.60028076171875,285.3290363912753,285.3290363912753,48647200
2019-11-26,287.24957275390625,287.43249883475056,286.31671672704346,286.6368234132203,37569000
2019-11-27,288.52996826171875,288.52996826171875,287.51477607096206,287.73426501573186,44444600
2019-11-29,287.4599304199219,288.2098882647079,287.231286777775,287.96293526840475,36592700
2019-12-02,285.01806640625,287.7800718894544,284.58821519062707,287.71604496336914,75767800
2019-12-03,283.1065979003906,283.18893418782886,280.8933426728387,282.2834862214614,73941700
2019-12-04,284.8534240722656,285.4570467146916,283.81082344306037,284.1583662896636,49080000
2019-12-05,285.36553955078125,285.5759017439972,284.0485499728208,285.5576203009089,40709000
2019-12-06,287.9720764160156,288.374491440136,287.2769908451532,287.28614552180125,48927000
2019-12-09,287.06671142578125,288.2556473720532,286.9935298198109,287.5788710251542,34838500
2019-12-10,286.74664306640625,287.6794993378117,286.0881480775881,287.01187757997974,52649800
2019-12-11,287.560546875,287.8166266366576,286.66425375389815,287.2038493977266,53429100
2019-12-12,290.03900146484375,290.82552209928747,287.33186889221764,287.5696392713811,96389600
2019-12-13,290.2128601074219,291.4475415754058,289.02389621170903,289.8012903145586,81503900
2019-12-16,292.20660400390625,292.8010719510579,290.1488110179632,291.95052421541305,82749700
2019-12-17,292.2706298828125,292.8925339511272,292.18832151294174,292.59073659493447,61097700
2019-12-18,292.2889709472656,292.89259369337753,292.23409868949267,292.66394998245374,48133000
2019-12-19,293.48699951171875,293.5601811136339,292.22488202941423,292.4809618149106,85310500
2019-12-20,294.7737121582031,295.9133514557624,293.54216013229916,294.52554498688977,147142100
2019-12-23,295.22406005859375,295.61925395392154,295.0770052968334,295.5641119242399,52990000
2019-12-24,295.2332458496094,295.4997562979168,294.9299366528091,295.4538139579539,20270000
2019-12-26,296.80487060546875,296.8140702932394,295.610089204082,295.6192608440241,30911200
2019-12-27,296.7313537597656,297.59528304685966,296.1983047336887,297.5401410113286,42528800
2019-12-30,295.0953369140625,296.95187848960865,294.60823035220443,296.81402343395524,49729100
2019-12-31,295.8122253417969,296.06039250161814,294.2406215368393,294.58987305968,57077300
2020-01-02,298.57861328125,298.5970126532111,296.4279903485333,297.35626110222984,59151200
2020-01-03,296.31768798828125,297.44815542889734,295.113707207835,295.16884922466295,77709700
2020-01-06,297.4482116699219,297.53092471080305,294.43363125828694,294.55311499994644,55653900
2020-01-07,296.6119384765625,297.35638410553116,296.16157439456606,296.8784490020112,40496400
2020-01-08,298.1927185058594,299.415071092202,296.5567725820942,296.80491175584825,68296000
2020-01-09,300.2146301269531,300.2881715366581,299.17607508555085,299.7642941718717,48473300
2020-01-10,299.3507385253906,300.9591134790699,298.882031182845,300.80288704749915,53029300
2020-01-13,301.40936279296875,301.4185344309715,299.54364967888563,299.9756141953395,47086800
2020-01-14,300.9499206542969,302.02521841228196,300.389272553604,300.9682919838258,62832800
2020-01-15,301.62994384765625,302.3927605127723,300.77521446379967,300.857927496319,72056600
2020-01-16,304.1390686035156,304.1390686035156,302.78803275204297,303.0178005631925,54050300
2020-01-17,305.08575439453125,305.2971228603376,304.07477027165567,304.8559865505974,95846000
2020-01-21,304.4883728027344,305.2971601999542,304.0472364390406,304.1207498170442,77742400
2020-01-22,304.5250549316406,306.004774181987,304.36882853088946,305.3522134207883,48914900
2020-01-23,304.874267578125,305.287860793834,302.7512155728437,303.8724834410384,51963000
2020-01-24,302.16302490234375,305.6187415504845,300.867131159291,305.53602850916116,87578400
2020-01-27,297.3194885253906,298.80837915802067,296.54747219913145,296.88752400438364,84062500
2020-01-28,300.43511962890625,301.31741989726805,297.4113683165978,298.7532040650385,63834000
2020-01-29,300.1871337890625,302.03447650981207,299.9849369338171,301.8047086310258,53888900
2020-01-30,301.1612548828125,301.37265136361,297.35631456325456,298.10993165792723,75491800
2020-01-31,295.6927185058594,300.6924669149262,294.7736475196018,300.53621250622126,113845600
2020-02-03,297.8893127441406,299.7642255930663,297.06215438508684,297.18163811265015,69083000
2020-02-04,302.4295349121094,303.302663679097,301.19798299981704,301.5196634954348,62573200
2020-02-05,305.9220275878906,306.13342406208886,303.90928745455665,305.37977894311496,65951100
2020-02-06,306.95135498046875,307.1443520448146,305.8668298406547,306.88701327641274,50359700
2020-02-07,305.3154602050781,306.96057743895364,304.76401188211247,305.8852798546061,64139400
2020-02-10,307.5947265625,307.659068274648,304.387177215837,304.42394791532524,42070000
2020-02-11,308.1278076171875,309.74535379435173,307.5947306349402,308.95496605575715,54864500
2020-02-12,310.113037109375,310.3244055487138,309.20313748880835,309.5707603835023,43992700
2020-02-13,309.7821044921875,310.7563176199279,308.4034978343105,308.6792079467562,54501900
2020-02-14,310.2784423828125,310.3979261263313,308.9917483138159,310.19572934064416,64582200
2020-02-18,309.4788818359375,310.3428110819151,308.0818755414224,309.2766850326698,57226200
2020-02-19,310.9586181640625,311.638722033622,310.1682302127186,310.45314010660616,48814700
2020-02-20,309.6810607910156,311.23429340663733,306.6756799316654,310.40710686505196,74163400
2020-02-21,306.4919128417969,308.6333366690219,305.6647262183634,308.3208557870311,113788200
2020-02-24,296.326904296875,306.56534134772437,295.242379126836,296.9886365837535,161088400
2020-02-25,287.34759521484375,298.3396785364402,286.4652947464969,297.7239165603431,218913200
2020-02-26,286.2906494140625,292.36569595954006,285.5554037486617,288.75375324576186,194773800
2020-02-27,273.432861328125,286.3457995075266,273.432861328125,280.73945999539626,284353500
2020-02-28,272.28399658203125,273.7820868720151,262.43155386441146,265.3358217303772,384975800
2020-03-02,284.0756530761719,284.1399947778872,270.62963980873093,274.07615607149313,238703600
2020-03-03,275.9420166015625,288.4413945394186,273.48811141742937,284.4526276180432,300139100
2020-03-04,287.5406188964844,287.7612150698398,278.7818709728644,281.34608762342725,176613400
2020-03-05,277.98223876953125,283.50586508995093,275.7305313893183,280.29831590644363,186366800
2020-03-06,273.3868103027344,274.599990570034,266.74194593212155,269.4256171379236,228667200
2020-03-09,252.0369110107422,261.1908525177366,251.3200365803359,253.02029590077993,309417300
2020-03-10,265.0785217285156,265.1704064081337,251.36596739988065,261.6044337945912,276444100
2020-03-11,252.15634155273438,259.1229164190839,248.9579919736201,257.983277194142,255316300
2020-03-12,228.03076171875,245.07953571162304,227.6355538003914,235.28223310787604,392220700
2020-03-13,247.5242462158203,249.50944324443688,228.40756369443923,241.79842291502584,329566100
2020-03-16,220.43923950195312,236.1093927100273,218.15074709711294,221.66159189335357,297240000
2020-03-17,232.34117126464844,235.4384503329881,217.8841871380459,225.2091707258617,262070500
2020-03-18,220.5770721435547,228.26969304690914,209.5666038857511,217.13055539131165,327597100
2020-03-19,221.04579162597656,227.35981980243662,213.42669815643188,219.88776705498512,289322000
2020-03-20,211.52001953125,226.00655045144487,211.2426740307218,224.2130655352576,347158800
2020-03-23,206.11181640625,212.33353276775054,201.77602391744185,210.95607325737478,326025200
2020-03-24,224.78622436523438,225.6644874229351,216.14238643558852,216.7155567626122,235494500
2020-03-25,228.1512908935547,236.98928807570127,221.6429899096857,226.37629971613586,299430300
2020-03-26,241.4730682373047,242.9522068122864,230.24067982719328,230.6751845421031,257632800
2020-03-27,234.28062438964844,241.11249907892116,232.08962154904017,234.14195868064007,224341200
2020-03-30,241.88905334472656,242.61014323861284,234.3823154204851,236.38842593105377,171369500
2020-03-31,238.28355407714844,243.44211482260806,236.8691077265585,240.8813279091943,194881100
2020-04-01,227.5596923828125,238.2004169269304,225.47962201694992,229.251484639813,189554600
2020-04-02,232.81065368652344,233.59644935324113,226.11744636689545,226.67213727806453,177660400
2020-04-03,229.44561767578125,234.18818235380274,226.69992382075606,231.82151280078162,135561200
2020-04-06,244.85662841796875,246.835020023201,229.42714032655195,238.36681894698617,188061200
2020-04-07,245.10623168945312,254.2585349106159,244.8843665632637,253.50045811245855,201427200
2020-04-08,253.33404541015625,255.15526345535875,245.21715083889097,247.72247179426137,153774500
2020-04-09,257.1890869140625,259.96251332271413,254.66525872559865,256.6158884242292,189999200
2020-04-13,254.8409423828125,256.55122785248756,250.9119211583387,256.2091764011037,114839100
2020-04-14,262.3569641113281,263.3831185856774,254.7023065223596,259.75918967799674,134143400
2020-04-15,256.7823791503906,262.4956321984379,254.65606811529943,256.6067265105817,121775000
2020-04-16,258.0211181640625,258.88087360957286,254.9333733739503,258.06733065404563,131798300
2020-04-17,264.99169921875,265.6018282868167,261.0719034946224,263.8268509360191,146684800
2020-04-20,260.3230285644531,265.1303120046012,260.10116349306963,261.2659833305838,100109300
2020-04-21,252.4187774658203,257.0411545821082,251.47579447793697,255.83009403466087,126385700
2020-04-22,258.0211181640625,259.7776159747217,255.99651455834245,257.3277615377955,92951600
2020-04-23,258.00262451171875,262.49559036286263,257.69755999332085,259.3061384249286,104709700
2020-04-24,261.598876953125,262.2737543371694,257.4664696510414,259.5280605161507,85063200
2020-04-27,265.3707275390625,266.4985889754129,263.12425845106605,263.586496282148,77896600
2020-04-28,264.15045166015625,269.39221307490243,263.8453588803083,269.04090779520334,105270000
2020-04-29,271.0654602050781,272.609346742133,268.47694002572416,269.51234809746575,118745600
2020-04-30,268.54168701171875,271.16719437484034,266.7944145558796,269.6787739628933,122901700
2020-05-01,261.43243408203125,268.7080517401183,260.2583321429464,263.76210218131826,125180000
2020-05-04,262.1535339355469,262.4585984481411,258.04886030775276,259.5372523753031,80873200
2020-05-05,264.5756530761719,267.40454592906667,262.2829436148126,264.99167834802574,79569900
2020-05-06,262.78216552734375,266.6741995516781,262.3476609061411,266.28593563394605,73632600
2020-05-07,265.953125,267.8945293380434,265.44467472199705,266.01784506091104,75250400
2020-05-08,270.35369873046875,270.82519040525426,267.96853542447803,269.10565078782355,76452400
2020-05-11,270.4090881347656,271.7958014072516,267.9869667995307,268.41221763685536,79514200
2020-05-12,265.01947021484375,272.017730056696,264.88077628498786,271.6017329054093,95870800
2020-05-13,260.332275390625,265.50008943368783,257.8916468196168,264.4554277292525,144721100
2020-05-14,263.4478759765625,263.5772879209333,252.3726454785997,257.8825416878287,121977900
2020-05-15,264.658935546875,264.7051480525822,260.0920227575904,261.044231719815,111146300
2020-05-18,272.7203369140625,274.3381694211798,270.59405404695514,270.91759797817065,119703800
2020-05-19,269.91912841796875,273.83889573576965,269.90064906349505,272.1193847488021,95189300
2020-05-20,274.5044860839844,275.3734952560476,273.2472130256172,273.478331886001,85861700
2020-05-21,272.6093444824219,275.18863906983813,271.5092163621271,274.37509610228363,78293900
2020-05-22,273.1270751953125,273.3027278174098,271.07473822222124,272.32278593242313,63958200
2020-05-26,276.4921875,279.3673216762235,273.1455898885659,279.1269489595702,88951400
2020-05-27,280.6061096191406,280.6430965469145,274.44909803811197,279.30259548951767,104817400
2020-05-28,280.0884094238281,283.6661259386108,279.4135319930636,281.64152185907705,90405200
2020-05-29,281.33642578125,281.92807550390813,276.85271340828524,279.6168864676126,119090800
2020-06-01,282.4734802246094,283.08363744550684,280.171545237442,280.6892492649756,55758300
2020-06-02,284.8124084472656,284.8586491513497,282.0574894281056,283.3979620169692,74267200
2020-06-03,288.602783203125,289.5642457172561,286.53196690754055,286.80929829971484,92567600
2020-06-04,287.8447265625,289.3608801796868,285.73692319641066,287.6136076486184,75794400
2020-06-05,295.2220153808594,297.0062464009273,293.2066654759302,293.2713855347524,150524700
2020-06-08,298.7904968261719,298.9846287841616,295.49011247657876,296.03554964324275,73641200
2020-06-09,296.56256103515625,298.8644964483204,295.2405393721812,296.10954876766465,77479200
2020-06-10,294.9077453613281,298.04173149522336,294.18665545102397,297.14498894664877,95000800
2020-06-11,277.90655517578125,288.57500991013643,277.35189246861114,287.93711958413866,209243600
2020-06-12,281.2347412109375,285.73693329848106,276.04844614220104,284.96037710591537,194678900
2020-06-15,283.8601989746094,284.9973140281865,274.3288585585223,275.51218610329806,135782700
2020-06-16,289.32391357421875,291.80152994673745,284.4334573261957,291.65361044593334,137627500
2020-06-17,288.1220703125,290.645898869627,287.38247290117295,290.35005990509615,83398900
2020-06-18,288.23297119140625,288.713688296366,286.13442195622696,286.5966597077183,80828700
2020-06-19,286.5857849121094,291.91561749580717,284.62654267087413,291.7206312233792,135549600
2020-06-22,288.4242858886719,288.8235529429476,284.8308257263718,285.9822110315052,74649400
2020-06-23,289.7521667480469,292.02711106247335,289.3436050888281,291.08927248059626,68471200
2020-06-24,282.36083984375,288.3221026445459,280.5130470171993,287.6999659204182,132813500
2020-06-25,285.3880310058594,285.65731672561384,279.7517615929787,281.7852754118802,89468000
2020-06-26,278.6094970703125,284.4964884566718,278.02453840273796,284.28291322644804,127961000
2020-06-29,282.7044677734375,282.84374369101283,277.5696211414801,279.8724202140657,79773300
2020-06-30,286.3257751464844,288.03432080970254,282.11020636461024,282.2680429543891,113394800
2020-07-01,288.3314514160156,289.60358040521163,286.9850797174508,287.4493516832136,72396500
2020-07-02,289.919189453125,293.14123700111566,289.250636902228,291.78554289099765,69344200
2020-07-06,294.394775390625,294.9797624687248,293.0112543142278,293.76337246124024,61713800
2020-07-07,291.35858154296875,294.83132758768556,290.97787504196697,292.84425784672925,82910000
2020-07-08,293.5870666503906,293.69848740845094,290.35575131897235,292.12924561296126,54638600
2020-07-09,291.9156494140625,294.4412900731896,288.4800254892582,294.1998595801316,83354200
2020-07-10,294.89617919921875,295.1654647964313,290.41132576501525,291.8505571111614,57550400
2020-07-13,292.3427429199219,299.65037850017325,291.68348471943426,297.2547478306085,102997500
2020-07-14,296.1312255859375,296.9111990418323,289.7056894917893,290.9127851965743,93657000
2020-07-15,298.8517761230469,299.9567453213095,296.4561176638091,299.37175829435836,87196500
2020-07-16,297.86761474609375,298.322592203229,296.28907873294133,296.9390708176304,54622500
2020-07-17,298.7311096191406,299.52037750899143,296.892582711396,298.879680026152,62774900
2020-07-20,301.14532470703125,301.8974428998221,297.70970139566236,298.46181958845324,56308800
2020-07-21,301.7860412597656,303.56882955653316,300.792492554211,303.12314665079583,57292200
2020-07-22,303.50384521484375,303.81957507697444,301.3124952149974,301.42391594896776,57792900
2020-07-23,299.8825378417969,303.84743853397254,298.5083109695288,303.14173608373,75738000
2020-07-24,297.951171875,298.9818420047356,296.4376407804922,298.01617674901337,73766600
2020-07-27,300.12396240234375,300.3003880114199,297.84901849809495,298.64758099237304,48293000
2020-07-28,298.2204284667969,300.5139328151327,297.9232876462,299.3903744004211,57495000
2020-07-29,301.88812255859375,302.4545489495619,299.0653417823522,299.1024914646054,48454200
2020-07-30,300.81103515625,301.2288911921821,296.7997475610756,298.8982372356282,61861700
2020-07-31,303.1880798339844,303.29023437654934,298.36893574636844,302.6123872717791,84986800
2020-08-03,305.2959289550781,306.0666078535078,304.31167477785067,304.8595122284276,53077900
2020-08-04,306.47515869140625,306.47515869140625,304.432351034434,304.432351034434,41917900
2020-08-05,308.37872314453125,308.6387426586147,307.51518405645595,307.7844697411045,42697700
2020-08-06,310.4400634765625,310.56077871507983,307.4687400574981,307.7937360834501,43679400
2020-08-07,310.6628723144531,310.9507185943197,308.5550599811598,309.4650430078732,57308300
2020-08-10,311.59136962890625,311.7770613390036,309.1678561990157,311.11780334489185,44282100
2020-08-11,309.01934814453125,313.42066478121126,308.2858189858399,312.77996732783834,69601100
2020-08-12,313.3278503417969,314.1078238035738,311.44290739160823,311.4707625746392,53774400
2020-08-13,312.76141357421875,314.07995831387274,311.83286972111046,312.55713279305854,41816100
2020-08-14,312.7706604003906,313.30923162176055,311.63783593881504,312.3713934052784,47260400
2020-08-17,313.7641906738281,314.163457645655,312.7799366639321,313.7920458500741,35481000
2020-08-18,314.44207763671875,314.8691998389785,312.5571065696242,314.1634975020133,38733900
2020-08-19,313.1328430175781,315.3427535089816,312.5664165514663,314.8227712360739,68054200
2020-08-20,314.1077880859375,314.59062064920715,311.266446392232,311.39642778595925,42207800
2020-08-21,315.2220764160156,315.4449178722164,313.42996524936933,313.7735502768915,55106600
2020-08-24,318.4162902832031,318.4905613278083,315.1942417800255,317.67343815259494,48588700
2020-08-25,319.5305480957031,319.61411365301115,317.81273607482524,318.982710550964,38463400
2020-08-26,322.7339172363281,323.00317448725605,319.5768745523533,320.12471189524837,50790200
2020-08-27,323.4396667480469,324.8974873931608,321.7682991530908,323.60682617707005,58034100
2020-08-28,325.5289001464844,325.65890989106765,323.27254532473523,324.4703748611952,48588900
2020-08-31,324.34967041015625,326.19746372025384,324.117534433032,325.3153640093284,66099200
2020-09-01,327.404541015625,327.5066672292479,324.28461919373416,325.1853077897396,54908700
2020-09-02,332.14019775390625,333.1151576121519,328.1752967667026,329.32671058755056,69540000
2020-09-03,320.709716796875,330.9144028219021,318.1097774780861,330.4408364749893,148011100
2020-09-04,318.09130859375,322.9754305145686,310.94150882507284,321.39692279754075,139156300
2020-09-08,309.40008544921875,318.15627540940744,309.0936784498061,312.6499888940206,114465300
2020-09-09,315.5098876953125,317.9890836308823,312.5570970441046,313.4299304331482,91462300
2020-09-10,310.031494140625,318.05409760860255,309.06580068183547,317.39483946374094,90569500
2020-09-11,310.1893310546875,312.8913968390174,307.3479893715586,311.8235771656819,84680200
2020-09-14,314.2749328613281,316.0577494610093,310.3379161388723,313.37424422394645,65605700
2020-09-15,315.8628234863281,317.58060720884646,314.2842873588685,316.74492328009705,52920900
2020-09-16,314.6092529296875,318.54627002203836,314.3306727558312,317.10703830296984,82096000
2020-09-17,311.8421325683594,313.5692386949931,309.19577718828435,309.7250539316807,91523300
2020-09-18,308.2519836425781,312.7641218537304,305.7535318848086,312.652255125821,105877900
2020-09-21,304.8212585449219,304.9704236593785,299.93622196039695,303.6372977899889,99450800
2020-09-22,307.9257507324219,308.48511293858974,303.786510237261,306.31295765255607,63612100
2020-09-23,300.7846374511719,308.7647876041219,300.2812086542762,308.4850922945836,93112200
2020-09-24,301.5863342285156,304.662783135719,298.1369582837882,299.46078098618597,76681300
2020-09-25,306.4621276855469,307.2545266690337,299.85240149573735,300.72870054393417,71069400
2020-09-28,311.55224609375,312.27007668390667,309.65042605252273,310.6479519592277,64584600
2020-09-29,309.8554992675781,312.0929193655389,309.15630370881917,311.3471221496653,51304000
2020-09-30,312.2048645019531,315.37454585203375,310.331011000578,310.5267778222554,104081100
2020-10-01,314.209228515625,315.7940550097846,312.3167399856008,314.8151924236962,88698700
2020-10-02,311.22601318359375,314.1812931131252,308.7555271890728,309.2309894098413,89431100
2020-10-05,316.744873046875,316.9313080981373,313.24889576942803,313.2954974196596,45713100
2020-10-06,312.2420654296875,318.9916521575981,311.72933343138027,316.88473389843483,90128900
2020-10-07,317.6771545410156,318.48821677065575,315.1880060376676,315.2159727197125,56999600
2020-10-08,320.49261474609375,320.55787982978075,318.7026615027777,319.6256190354236,45242500
2020-10-09,323.35467529296875,323.8208057090029,321.5274520282108,322.1520508535046,59528600
2020-10-12,328.5566711425781,330.0389624196058,325.41495675821676,325.90905385055936,80388500
2020-10-13,326.4124450683594,328.593931703181,325.4428859694368,328.4167998932719,73255500
2020-10-14,324.3614807128906,328.0905237679991,323.625015193752,326.99046289482385,57727900
2020-10-15,323.9605712890625,324.44533657807887,319.886596858287,320.4272955094846,60357700
2020-10-16,323.7648010253906,326.9904148278045,323.5876692302838,325.32166033985203,89501900
2020-10-19,318.842529296875,325.6666568159004,317.9382351715598,325.03272629205986,68425600
2020-10-20,320.11968994140625,323.38260245483957,319.4298261141032,320.19425828070683,60051900
2020-10-21,319.5137634277344,322.25461253469484,319.20610142268265,320.07309716356906,63575000
2020-10-22,321.2663269042969,321.85365566212863,317.57458271978794,319.7281025316129,55399300
2020-10-23,322.3570861816406,322.5528529519021,319.88660115102704,322.49691958897023,49143900
2020-10-26,316.4000244140625,319.74683746079165,312.8853827916075,318.95441004602804,91473000
2020-10-27,315.30926513671875,317.0805550577835,315.09483489956324,316.74495480868086,65994100
2020-10-28,304.53228759765625,315.3371858357557,304.03819055830706,309.60378814699163,127094300
2020-10-29,307.62750244140625,310.8158192061064,303.06873238529204,304.7654542742966,90597700
2020-10-30,304.4204406738281,307.3570564176711,300.7473309534802,306.0425653141652,120287300
2020-11-02,307.83251953125,309.84617777055985,305.0730071507982,307.83251953125,86068300
2020-11-03,313.2675476074219,315.33716740512307,307.9163805373823,311.0860610828726,93294200
2020-11-04,320.2688903808594,324.3708323027865,316.5864487581355,317.77040975856545,126959700
2020-11-05,326.5149841308594,328.33290390754655,325.2284597904764,325.58272341467915,82039700
2020-11-06,326.4404602050781,327.6990180332205,324.1004763849942,326.22602996906056,74973000
2020-11-09,330.5423583984375,339.69716549113775,330.07622803873187,339.3149351821384,172304200
2020-11-10,330.0576171875,331.12037969112043,326.76673774549005,329.544856684147,85552000
2020-11-11,332.5094299316406,333.3391271443563,331.00847543960475,332.25770133931104,58649000
2020-11-12,329.2837829589844,332.55602701155664,327.4658917244847,331.49323619264544,67546200
2020-11-13,333.8425598144531,334.5883569886308,330.68218240938904,331.20424612138106,62892200
2020-11-16,338.0097961425781,338.2055629393037,335.23164878994646,336.52750492383075,74541100
2020-11-17,336.1918640136719,337.4038200477033,334.06631066128045,335.58590022182614,66111000
2020-11-18,332.1458435058594,337.0122455337377,332.1085451114896,336.4622151307247,70591300
2020-11-19,333.54425048828125,333.9171490987625,330.16013940874217,331.5119288783694,59940900
2020-11-20,331.2602844238281,333.48840184182575,331.1857160629239,333.2833032864048,70417300
2020-11-23,333.24591064453125,334.5138000241452,330.8313587818934,333.0781105421872,63230600
2020-11-24,338.6158142089844,339.16584474051825,334.9520356029808,335.8096997215149,62415900
2020-11-25,338.0937194824219,338.559849902193,336.99365851984436,338.53188321502046,45330900
2020-11-27,339.03533935546875,339.5107730757146,338.0191499221767,339.1938077787689,28514100
2020-11-30,337.5343933105469,338.522587629895,334.84017399091914,338.25222399147833,83872700
2020-12-01,341.22613525390625,342.77369181128256,340.2099742545532,340.8066349057398,74231400
2020-12-02,341.9439697265625,342.1024381409969,339.5294175066999,340.10741468940176,45927000
2020-12-03,341.8507385253906,343.2491298215101,340.7413458211083,341.84140681263983,62882000
2020-12-04,344.796630859375,344.796630859375,342.34478062881516,342.4380123903091,50749900
2020-12-07,344.0881652832031,344.58226241230454,342.81097242780953,344.02290019342604,48944300
2020-12-08,345.0950012207031,345.6636666663259,342.76434916419834,342.8109508251914,42458900
2020-12-09,341.9998779296875,345.91535619383285,341.1608489052522,345.75688779106235,74098300
2020-12-10,341.88800048828125,342.94143125412984,339.7437836592183,340.6201110540834,57735400
2020-12-11,341.4871520996094,341.8973491666036,338.6530994826332,340.18199254569345,57698600
2020-12-14,339.9581604003906,344.7499651831089,339.7810286069299,343.66856790244054,69216200
2020-12-15,344.55426025390625,344.55426025390625,341.1328791037592,342.51260685790055,63865300
2020-12-16,345.0950012207031,346.0179303309694,343.88304508111514,344.76870424272397,58420500
